OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,630.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,636.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1771.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1416.0
4.0,947.0,1608.0,162.0,259.0,2220.0,4775.0,3426.0,3990.0,2641.0,507.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2740.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2083.0
7.0,300.0,99.0,142.0,18.0,2138.0,2537.0,2456.0,2379.0,2298.0,1024.0
8.0,1169.0,409.0,202.0,245.0,5046.0,6624.0,6460.0,5657.0,5493.0,1545.0
9.0,282.0,583.0,88.0,247.0,2522.0,3387.0,3051.0,3193.0,2857.0,1204.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1687.0
11.0,1149.0,1045.0,296.0,203.0,6720.0,8914.0,8072.0,8061.0,7219.0,1672.0
12.0,237.0,334.0,59.0,138.0,3060.0,3631.0,3435.0,3453.0,3257.0,866.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3314.0
14.0,425.0,608.0,128.0,166.0,1441.0,2474.0,2032.0,2177.0,1735.0,614.0
15.0,562.0,681.0,153.0,237.0,5400.0,6643.0,6199.0,6234.0,5790.0,1498.0
16.0,1082.0,1274.0,167.0,286.0,4980.0,7336.0,6348.0,6421.0,5433.0,1400.0
17.0,206.0,392.0,185.0,88.0,5881.0,6479.0,6175.0,6458.0,6154.0,1605.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,796.0
19.0,482.0,530.0,103.0,150.0,2880.0,3892.0,3512.0,3513.0,3133.0,959.0
20.0,522.0,737.0,88.0,162.0,1623.0,2882.0,2307.0,2448.0,1873.0,868.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3821.0
22.0,139.0,549.0,50.0,172.0,900.0,1588.0,1211.0,1499.0,1122.0,498.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1958.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,870.0
25.0,949.0,429.0,202.0,75.0,4920.0,6298.0,5944.0,5551.0,5197.0,1145.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1769.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1710.0
28.0,189.0,415.0,75.0,182.0,1594.0,2198.0,1965.0,2084.0,1851.0,872.0
29.0,340.0,738.0,109.0,203.0,2461.0,3539.0,3004.0,3308.0,2773.0,919.0
30.0,37.0,244.0,22.0,150.0,3195.0,3476.0,3382.0,3461.0,3367.0,885.0
31.0,1176.0,222.0,320.0,94.0,1921.0,3319.0,3191.0,2463.0,2335.0,887.0
32.0,549.0,789.0,129.0,232.0,6241.0,7579.0,7022.0,7159.0,6602.0,1319.0
33.0,744.0,315.0,128.0,62.0,9421.0,10480.0,10227.0,9864.0,9611.0,1615.0
34.0,252.0,141.0,178.0,53.0,4082.0,4475.0,4387.0,4401.0,4313.0,1277.0
35.0,801.0,324.0,101.0,60.0,3153.0,4278.0,4014.0,3578.0,3314.0,1144.0
36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2098.0
37.0,1217.0,194.0,261.0,21.0,363.0,1774.0,1601.0,818.0,645.0,381.0
38.0,306.0,685.0,130.0,145.0,5805.0,6796.0,6256.0,6620.0,6080.0,1644.0
39.0,679.0,278.0,136.0,142.0,1470.0,2427.0,2291.0,1884.0,1748.0,910.0
40.0,807.0,143.0,158.0,6.0,1621.0,2571.0,2434.0,1922.0,1785.0,664.0
41.0,415.0,276.0,137.0,183.0,2581.0,3272.0,3179.0,2994.0,2901.0,1069.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2052.0
43.0,178.0,575.0,64.0,253.0,5460.0,6213.0,5891.0,6099.0,5777.0,1596.0
44.0,703.0,308.0,156.0,158.0,4093.0,5104.0,4954.0,4557.0,4407.0,1226.0
45.0,284.0,438.0,74.0,92.0,5582.0,6304.0,5958.0,6094.0,5748.0,1493.0
46.0,229.0,740.0,70.0,264.0,8880.0,9849.0,9373.0,9690.0,9214.0,1721.0
47.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3676.0
48.0,524.0,205.0,141.0,42.0,1501.0,2230.0,2067.0,1847.0,1684.0,483.0
49.0,546.0,121.0,70.0,84.0,7941.0,8608.0,8571.0,8132.0,8095.0,2028.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2101.0
51.0,361.0,783.0,86.0,194.0,9422.0,10566.0,9977.0,10291.0,9702.0,1941.0
52.0,1306.0,768.0,236.0,224.0,603.0,2677.0,2133.0,1607.0,1063.0,616.0
53.0,368.0,644.0,198.0,138.0,3660.0,4672.0,4166.0,4502.0,3996.0,1127.0
54.0,587.0,1091.0,129.0,107.0,6482.0,8160.0,7176.0,7702.0,6718.0,1544.0
55.0,320.0,880.0,367.0,277.0,10442.0,11642.0,11039.0,11689.0,11086.0,1915.0
56.0,406.0,729.0,129.0,284.0,3243.0,4378.0,3933.0,4101.0,3656.0,1015.0
57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1689.0
58.0,720.0,304.0,170.0,70.0,4081.0,5105.0,4871.0,4555.0,4321.0,1294.0
59.0,688.0,281.0,141.0,142.0,2461.0,3430.0,3291.0,2883.0,2744.0,1262.0
60.0,669.0,219.0,250.0,60.0,4322.0,5210.0,5051.0,4791.0,4632.0,1471.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,576.0
62.0,496.0,487.0,191.0,381.0,4620.0,5603.0,5497.0,5298.0,5192.0,1320.0
63.0,1059.0,703.0,173.0,230.0,1800.0,3562.0,3089.0,2676.0,2203.0,903.0
64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2155.0
65.0,366.0,280.0,93.0,36.0,2342.0,2988.0,2744.0,2715.0,2471.0,1071.0
66.0,565.0,338.0,68.0,235.0,5602.0,6505.0,6402.0,6008.0,5905.0,1579.0
67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1300.0
68.0,210.0,294.0,47.0,72.0,6627.0,7131.0,6909.0,6968.0,6746.0,1786.0
69.0,620.0,585.0,178.0,320.0,2300.0,3505.0,3240.0,3063.0,2798.0,906.0
70.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1550.0
71.0,792.0,476.0,244.0,78.0,4978.0,6246.0,5848.0,5698.0,5300.0,1725.0
72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2093.0
73.0,542.0,611.0,145.0,169.0,7320.0,8473.0,8031.0,8076.0,7634.0,1776.0
74.0,319.0,460.0,75.0,208.0,2726.0,3505.0,3253.0,3261.0,3009.0,778.0
75.0,293.0,113.0,117.0,51.0,4560.0,4966.0,4904.0,4790.0,4728.0,1913.0
76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1681.0
77.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1819.0
78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,631.0
79.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1436.0
80.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4485.0
81.0,665.0,739.0,154.0,119.0,5837.0,7241.0,6621.0,6730.0,6110.0,1347.0
82.0,674.0,196.0,147.0,38.0,842.0,1712.0,1554.0,1185.0,1027.0,597.0
83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1284.0
84.0,301.0,709.0,98.0,112.0,2833.0,3843.0,3246.0,3640.0,3043.0,895.0
85.0,366.0,880.0,113.0,277.0,6421.0,7667.0,7064.0,7414.0,6811.0,2273.0
86.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1866.0
87.0,347.0,391.0,83.0,160.0,5350.0,6088.0,5857.0,5824.0,5593.0,1749.0
88.0,403.0,878.0,83.0,185.0,6120.0,7401.0,6708.0,7081.0,6388.0,1528.0
89.0,267.0,572.0,114.0,133.0,3240.0,4079.0,3640.0,3926.0,3487.0,920.0
90.0,601.0,741.0,139.0,167.0,1861.0,3203.0,2629.0,2741.0,2167.0,448.0
91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,793.0
92.0,226.0,1120.0,37.0,220.0,5400.0,6746.0,5846.0,6557.0,5657.0,937.0
93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3077.0
94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2852.0
95.0,1065.0,250.0,161.0,152.0,10374.0,11689.0,11591.0,10785.0,10687.0,2696.0
96.0,668.0,262.0,96.0,92.0,2121.0,3051.0,2881.0,2479.0,2309.0,715.0
97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1786.0
98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,395.0
99.0,515.0,259.0,175.0,57.0,3968.0,4742.0,4540.0,4402.0,4200.0,1041.0
100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1678.0
101.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2403.0
102.0,1538.0,321.0,305.0,212.0,4861.0,6720.0,6611.0,5487.0,5378.0,1451.0
103.0,156.0,529.0,71.0,232.0,5013.0,5698.0,5401.0,5613.0,5316.0,1432.0
104.0,242.0,797.0,106.0,142.0,3060.0,4099.0,3444.0,3963.0,3308.0,1289.0
105.0,453.0,262.0,124.0,35.0,2226.0,2941.0,2714.0,2612.0,2385.0,1034.0
106.0,306.0,637.0,127.0,146.0,1501.0,2444.0,1953.0,2265.0,1774.0,619.0
107.0,924.0,555.0,152.0,160.0,3360.0,4839.0,4444.0,4067.0,3672.0,1007.0
108.0,317.0,118.0,90.0,53.0,7143.0,7578.0,7513.0,7351.0,7286.0,1455.0
109.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,393.0
110.0,238.0,250.0,44.0,63.0,5342.0,5830.0,5643.0,5636.0,5449.0,1280.0
111.0,243.0,76.0,132.0,43.0,4766.0,5085.0,5052.0,4974.0,4941.0,1155.0
112.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2393.0
113.0,523.0,109.0,130.0,157.0,2203.0,2835.0,2883.0,2442.0,2490.0,1399.0
114.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1388.0
115.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1396.0
116.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.0
117.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3914.0
118.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1920.0
119.0,851.0,954.0,176.0,152.0,5221.0,7026.0,6224.0,6351.0,5549.0,1684.0
120.0,306.0,166.0,116.0,230.0,3421.0,3893.0,3957.0,3703.0,3767.0,1264.0
121.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3182.0
122.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1443.0
123.0,553.0,387.0,94.0,122.0,6996.0,7936.0,7671.0,7477.0,7212.0,1298.0
124.0,695.0,583.0,118.0,127.0,4920.0,6198.0,5742.0,5621.0,5165.0,1197.0
125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3449.0
126.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3841.0
127.0,348.0,179.0,46.0,82.0,3029.0,3556.0,3459.0,3254.0,3157.0,1119.0
128.0,465.0,992.0,107.0,279.0,6360.0,7817.0,7104.0,7459.0,6746.0,1822.0
129.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1017.0
130.0,1568.0,1003.0,258.0,309.0,9170.0,11741.0,11047.0,10431.0,9737.0,2275.0
